kps 0.2
kis 0.25

kpp 40
kip 90
kdp 2

pitch set point, pitch, speed set point, speed, filtered speed
1.10,1.17,-6.00,-8.00,-8.35
1.10,1.17,-6.00,-6.00,-8.34
1.10,1.20,-6.00,-10.50,-8.33
1.10,1.20,-6.00,-6.50,-8.32
1.10,1.19,-6.00,-10.00,-8.31
1.10,1.20,-6.00,-8.50,-8.31
1.11,1.24,-6.00,-8.00,-8.31
1.11,1.25,-6.00,-8.50,-8.31
1.11,1.26,-6.00,-8.00,-8.31
1.11,1.23,-6.00,-8.50,-8.31
1.11,1.23,-6.00,-6.00,-8.30
1.12,1.22,-6.00,-10.50,-8.29
1.12,1.22,-6.00,-6.00,-8.28
1.12,1.19,-6.00,-10.50,-8.27
1.12,1.21,-6.00,-9.00,-8.27
1.12,1.21,-6.00,-8.00,-8.28
1.13,1.19,-6.00,-8.00,-8.29
1.13,1.24,-6.00,-8.50,-8.29
1.13,1.23,-6.00,-8.00,-8.29
1.13,1.23,-6.00,-6.00,-8.29
1.13,1.12,-6.00,-10.00,-8.28
1.13,1.12,-6.00,-6.00,-8.27
1.13,1.06,-6.00,-10.00,-8.25
1.13,1.08,-6.00,-8.50,-8.25
1.14,1.05,-6.00,-8.50,-8.25
1.14,1.05,-6.00,-8.00,-8.25
1.14,1.04,-6.00,-8.50,-8.25
1.14,1.04,-6.00,-8.00,-8.25
1.14,1.04,-6.00,-6.00,-8.24
1.14,1.06,-6.00,-10.50,-8.23
1.14,1.06,-6.00,-6.00,-8.22
1.14,1.10,-6.00,-10.00,-8.21
1.15,1.06,-6.00,-8.00,-8.21
1.15,1.05,-6.00,-8.00,-8.21
1.15,1.03,-6.00,-8.00,-8.20
1.15,1.04,-6.00,-8.00,-8.20
1.15,1.06,-6.00,-8.00,-8.19
1.15,1.06,-6.00,-5.50,-8.18
1.15,1.04,-6.00,-10.50,-8.16
1.15,1.04,-6.00,-6.00,-8.15
1.15,1.01,-6.00,-10.00,-8.13
1.15,1.03,-6.00,-7.50,-8.12
1.15,1.02,-6.00,-8.00,-8.11
1.15,1.04,-6.00,-8.00,-8.10
1.15,1.04,-6.00,-8.00,-8.09
1.15,1.04,-6.00,-8.00,-8.09
1.15,1.04,-6.00,-5.50,-8.07
1.15,1.05,-6.00,-10.00,-8.05
1.15,1.05,-6.00,-6.50,-8.03
1.14,1.08,-6.00,-10.00,-8.02
1.15,1.05,-6.00,-8.00,-8.02
1.15,1.05,-6.00,-7.50,-8.01
1.15,1.04,-6.00,-8.00,-8.01
1.15,1.02,-6.00,-8.50,-8.01
1.15,1.07,-6.00,-8.00,-8.00
1.15,1.07,-6.00,-6.00,-8.00
1.15,1.03,-6.00,-10.00,-7.99
1.15,1.03,-6.00,-6.00,-7.98
1.15,1.04,-6.00,-10.00,-7.98
1.16,1.04,-6.00,-8.00,-7.98
1.16,1.10,-6.00,-8.00,-7.98
1.16,1.10,-6.00,-8.50,-7.99
1.17,1.11,-6.00,-8.50,-8.00
1.17,1.10,-6.00,-7.50,-8.01
1.17,1.10,-6.00,-5.50,-8.01
1.17,1.08,-6.00,-10.50,-8.00
1.17,1.08,-6.00,-6.50,-8.00
1.18,1.14,-6.00,-10.00,-8.00
1.18,1.13,-6.00,-8.00,-8.01
1.18,1.15,-6.00,-8.50,-8.02
1.19,1.17,-6.00,-8.00,-8.03
1.19,1.16,-6.00,-8.00,-8.04
1.20,1.20,-6.00,-8.00,-8.05
1.20,1.20,-6.00,-6.00,-8.05
1.20,1.25,-6.00,-10.00,-8.05
1.20,1.25,-6.00,-6.00,-8.05
1.20,1.27,-6.00,-10.50,-8.05
1.21,1.28,-6.00,-8.00,-8.05
1.21,1.30,-6.00,-8.00,-8.06
1.22,1.30,-6.00,-8.00,-8.07
1.22,1.29,-6.00,-8.00,-8.08
1.22,1.27,-6.00,-8.50,-8.08
1.22,1.27,-6.00,-5.50,-8.08
1.23,1.35,-6.00,-10.50,-8.08
1.23,1.40,-6.00,-8.50,-8.08
1.23,1.43,-6.00,-8.00,-8.09
1.24,1.44,-6.00,-8.00,-8.10
1.24,1.46,-6.00,-8.00,-8.11
1.24,1.48,-6.00,-7.50,-8.11
1.24,1.51,-6.00,-8.00,-8.11
1.24,1.51,-6.00,-5.50,-8.10
1.24,1.54,-6.00,-10.00,-8.08
1.24,1.54,-6.00,-6.00,-8.07
1.24,1.57,-6.00,-10.00,-8.06
1.24,1.57,-6.00,-9.00,-8.05
1.25,1.60,-6.00,-8.00,-8.05
1.25,1.66,-6.00,-7.00,-8.06
1.25,1.66,-6.00,-8.00,-8.05
1.25,1.69,-6.00,-8.50,-8.05
1.25,1.69,-6.00,-5.50,-8.04
1.25,1.72,-6.00,-9.50,-8.03
1.25,1.72,-6.00,-6.50,-8.01
1.25,1.79,-6.00,-10.00,-8.00
1.25,1.81,-6.00,-8.00,-8.00
1.25,1.84,-6.00,-7.50,-8.00
1.25,1.85,-6.00,-8.00,-8.00
1.25,1.87,-6.00,-7.50,-7.99
1.26,1.89,-6.00,-8.00,-7.99
1.26,1.89,-6.00,-6.00,-7.97
1.25,1.94,-6.00,-10.00,-7.96
1.25,1.94,-6.00,-6.50,-7.95
1.25,2.00,-6.00,-9.50,-7.94
1.26,1.99,-6.00,-8.00,-7.94
1.26,2.03,-6.00,-8.00,-7.94
1.26,2.06,-6.00,-8.00,-7.94
1.26,2.08,-6.00,-7.50,-7.94
1.26,2.12,-6.00,-8.00,-7.94
1.27,2.12,-6.00,-5.50,-7.94
1.26,2.14,-6.00,-10.00,-7.92
1.26,2.14,-6.00,-6.00,-7.91
1.26,2.19,-6.00,-9.00,-7.90
1.26,2.23,-6.00,-8.00,-7.89
1.26,2.23,-6.00,-7.50,-7.89
1.27,2.23,-6.00,-8.00,-7.88
1.27,2.23,-6.00,-7.50,-7.87
1.27,2.24,-6.00,-8.00,-7.87
1.27,2.24,-6.00,-5.00,-7.85
1.26,2.29,-6.00,-9.50,-7.83
1.26,2.29,-6.00,-6.00,-7.81
1.26,2.32,-6.00,-9.50,-7.79
1.26,2.33,-6.00,-7.50,-7.78
1.26,2.35,-6.00,-7.00,-7.77
1.26,2.38,-6.00,-7.50,-7.76
1.26,2.39,-6.00,-7.50,-7.74
1.25,2.42,-6.00,-7.50,-7.72
1.25,2.42,-6.00,-5.50,-7.70
1.25,2.46,-6.00,-9.50,-7.68
1.25,2.46,-6.00,-7.00,-7.66
1.24,2.45,-6.00,-7.50,-7.64
1.24,2.47,-6.00,-7.00,-7.63
1.24,2.53,-6.00,-7.50,-7.61
1.24,2.55,-6.00,-7.00,-7.59
1.24,2.54,-6.00,-7.00,-7.57
1.23,2.54,-6.00,-5.00,-7.54
1.23,2.57,-6.00,-9.50,-7.50
1.22,2.57,-6.00,-5.50,-7.47
1.22,2.59,-6.00,-8.50,-7.45
1.21,2.60,-6.00,-7.00,-7.42
1.21,2.64,-6.00,-7.50,-7.40
1.21,2.66,-6.00,-6.50,-7.38
1.20,2.72,-6.00,-7.00,-7.36
1.20,2.73,-6.00,-7.00,-7.33
1.20,2.73,-6.00,-4.50,-7.30
1.19,2.74,-6.00,-9.00,-7.26
1.18,2.74,-6.00,-5.00,-7.23
1.18,2.81,-6.00,-8.00,-7.19
1.17,2.84,-6.00,-7.00,-7.16
1.17,2.84,-6.00,-7.00,-7.14
1.17,2.85,-6.00,-6.50,-7.11
1.16,2.85,-6.00,-6.00,-7.08
1.15,2.85,-6.00,-5.50,-7.05
1.15,2.88,-6.00,-7.50,-7.01
1.14,2.88,-6.00,-5.50,-6.97
1.14,2.91,-6.00,-8.00,-6.93
1.13,2.94,-6.00,-6.50,-6.90
1.13,2.98,-6.00,-6.50,-6.87
1.12,3.03,-6.00,-6.00,-6.85
1.12,3.08,-6.00,-7.00,-6.82
1.11,3.10,-6.00,-6.00,-6.79
1.10,3.10,-6.00,-4.00,-6.76
1.10,3.16,-6.00,-7.00,-6.71
1.09,3.16,-6.00,-4.00,-6.66
1.08,3.18,-6.00,-6.50,-6.61
1.07,3.22,-6.00,-5.00,-6.55
1.05,3.11,-6.00,-5.50,-6.49
1.04,3.02,-6.00,-5.00,-6.42
1.03,2.88,-6.00,-5.00,-6.36
1.01,2.76,-6.00,-5.50,-6.29
1.00,2.76,-6.00,-4.00,-6.21
0.99,2.75,-6.00,-7.00,-6.14
0.97,2.75,-6.00,-4.00,-6.07
0.96,2.75,-6.00,-7.50,-6.00
0.95,2.74,-6.00,-5.00,-5.95
0.94,2.67,-6.00,-5.50,-5.90
0.93,2.73,-6.00,-5.50,-5.85
0.92,2.76,-6.00,-4.50,-5.80
0.91,2.76,-6.00,-3.50,-5.75
0.89,2.77,-6.00,-5.50,-5.68
0.88,2.77,-6.00,-3.00,-5.62
0.87,2.67,-6.00,-5.50,-5.55
0.85,2.59,-6.00,-4.00,-5.48
0.84,2.56,-6.00,-4.50,-5.41
0.82,2.57,-6.00,-4.50,-5.34
0.81,2.56,-6.00,-4.50,-5.27
0.79,2.52,-6.00,-4.50,-5.20
0.78,2.52,-6.00,-3.50,-5.14
0.76,2.52,-6.00,-6.00,-5.07
0.75,2.52,-6.00,-3.50,-5.01
0.74,2.51,-6.00,-5.50,-4.95
0.73,2.50,-6.00,-5.00,-4.91
0.72,2.48,-6.00,-4.50,-4.86
0.71,2.49,-6.00,-4.50,-4.83
0.70,2.48,-6.00,-4.50,-4.79
0.69,2.47,-6.00,-4.50,-4.76
0.69,2.47,-6.00,-3.50,-4.72
0.68,2.49,-6.00,-6.00,-4.69
0.67,2.49,-6.00,-3.50,-4.66
0.66,2.43,-6.00,-5.50,-4.63
0.66,2.40,-6.00,-4.50,-4.61
0.65,2.38,-6.00,-4.00,-4.60
0.65,2.33,-6.00,-4.00,-4.58
0.64,2.33,-6.00,-4.50,-4.56
0.64,2.33,-6.00,-3.50,-4.53
0.63,2.31,-6.00,-5.00,-4.51
0.63,2.31,-6.00,-4.00,-4.49
0.62,2.31,-6.00,-5.00,-4.47
0.62,2.28,-6.00,-4.50,-4.45
0.61,2.26,-6.00,-4.00,-4.44
0.61,2.25,-6.00,-4.50,-4.43
0.60,2.25,-6.00,-4.50,-4.42
0.60,2.23,-6.00,-4.00,-4.41
0.60,2.23,-6.00,-3.00,-4.39
0.59,2.22,-6.00,-4.50,-4.37
0.58,2.22,-6.00,-2.50,-4.35
0.58,2.21,-6.00,-4.00,-4.32
0.57,2.31,-6.00,-3.00,-4.29
0.56,2.21,-6.00,-3.50,-4.25
0.55,2.13,-6.00,-3.00,-4.20
0.54,2.08,-6.00,-2.50,-4.16
0.52,1.89,-6.00,-3.50,-4.10
0.51,1.89,-6.00,-2.00,-4.04
0.50,1.87,-6.00,-5.00,-3.98
0.48,1.88,-6.00,-3.50,-3.93
0.47,1.82,-6.00,-4.00,-3.89
0.46,1.74,-6.00,-3.50,-3.84
0.45,1.68,-6.00,-4.00,-3.81
0.44,1.63,-6.00,-4.00,-3.78
0.44,1.54,-6.00,-4.00,-3.75
0.43,1.54,-6.00,-3.00,-3.73
0.42,1.55,-6.00,-5.00,-3.71
0.42,1.55,-6.00,-2.50,-3.70
0.41,1.58,-6.00,-4.00,-3.69
0.41,1.60,-6.00,-3.50,-3.67
0.40,1.59,-6.00,-3.00,-3.66
0.40,1.57,-6.00,-3.00,-3.64
0.39,1.51,-6.00,-3.00,-3.62
0.38,1.45,-6.00,-3.00,-3.60
0.38,1.45,-6.00,-2.50,-3.57
0.37,1.40,-6.00,-4.50,-3.54
0.36,1.40,-6.00,-2.50,-3.52
0.35,1.37,-6.00,-4.50,-3.49
0.35,1.33,-6.00,-3.50,-3.48
0.34,1.29,-6.00,-4.00,-3.47
0.34,1.23,-6.00,-4.00,-3.46
0.34,1.23,-6.00,-3.50,-3.46
0.33,1.26,-6.00,-4.00,-3.46
0.33,1.26,-6.00,-2.50,-3.47
0.33,1.28,-6.00,-4.00,-3.47
0.33,1.31,-6.00,-3.50,-3.47
0.33,1.31,-6.00,-3.50,-3.47
0.32,1.29,-6.00,-3.00,-3.47
0.32,1.23,-6.00,-3.50,-3.47
0.32,1.20,-6.00,-3.00,-3.46
0.31,1.18,-6.00,-4.00,-3.46
0.31,1.18,-6.00,-2.50,-3.46
0.31,1.16,-6.00,-4.50,-3.45
0.30,1.16,-6.00,-3.00,-3.45
0.30,1.16,-6.00,-4.00,-3.45
0.30,1.19,-6.00,-3.50,-3.45
0.30,1.21,-6.00,-3.00,-3.45
0.29,1.20,-6.00,-3.50,-3.45
0.29,1.19,-6.00,-3.50,-3.45
0.29,1.18,-6.00,-3.00,-3.45
0.29,1.18,-6.00,-2.50,-3.44
0.28,1.16,-6.00,-4.00,-3.43
0.28,1.16,-6.00,-2.50,-3.43
0.27,1.15,-6.00,-4.00,-3.42
0.27,1.15,-6.00,-3.50,-3.41
0.26,1.16,-6.00,-3.50,-3.40
0.26,1.15,-6.00,-3.00,-3.40
0.26,1.16,-6.00,-3.50,-3.39
0.25,1.16,-6.00,-3.50,-3.39
0.25,1.16,-6.00,-2.00,-3.38
0.24,1.15,-6.00,-4.50,-3.37
0.24,1.13,-6.00,-3.00,-3.37
0.24,1.12,-6.00,-3.50,-3.36
0.23,1.11,-6.00,-3.00,-3.36
0.23,1.10,-6.00,-3.50,-3.35
0.23,1.07,-6.00,-3.00,-3.34
0.22,1.07,-6.00,-3.50,-3.34
0.22,1.07,-6.00,-2.00,-3.33
0.21,1.07,-6.00,-4.00,-3.32
0.21,1.07,-6.00,-2.50,-3.31
0.20,1.07,-6.00,-3.50,-3.30
0.20,1.09,-6.00,-3.50,-3.28
0.19,1.09,-6.00,-3.00,-3.28
0.19,1.09,-6.00,-2.50,-3.27
0.18,1.07,-6.00,-3.00,-3.25
0.18,1.05,-6.00,-3.00,-3.24
0.17,1.05,-6.00,-2.00,-3.22
0.16,1.05,-6.00,-4.00,-3.20
0.16,1.05,-6.00,-2.00,-3.18
0.15,1.05,-6.00,-4.00,-3.16
0.15,1.05,-6.00,-3.00,-3.15
0.14,1.05,-6.00,-3.00,-3.14
0.13,1.05,-6.00,-3.00,-3.12
0.13,1.04,-6.00,-3.50,-3.11
0.13,1.04,-6.00,-2.00,-3.10
0.12,1.04,-6.00,-4.00,-3.09
0.12,1.04,-6.00,-2.50,-3.08
0.11,1.05,-6.00,-4.00,-3.08
0.11,1.07,-6.00,-3.00,-3.07
0.10,1.08,-6.00,-2.50,-3.07
0.10,1.09,-6.00,-2.50,-3.07
0.10,1.06,-6.00,-2.00,-3.06
0.09,1.03,-6.00,-2.00,-3.04
0.08,1.03,-6.00,-1.00,-3.01
0.07,1.01,-6.00,-3.00,-2.97
0.06,1.01,-6.00,-1.00,-2.93
0.05,0.92,-6.00,-3.00,-2.89
0.03,0.80,-6.00,-2.00,-2.84
0.02,0.71,-6.00,-2.00,-2.80
0.01,0.61,-6.00,-2.00,-2.75
-0.00,0.62,-6.00,-3.00,-2.71
-0.01,0.62,-6.00,-3.00,-2.67
-0.02,0.62,-6.00,-2.00,-2.64
-0.03,0.53,-6.00,-3.50,-2.61
-0.04,0.53,-6.00,-2.00,-2.59
-0.05,0.49,-6.00,-3.50,-2.57
-0.05,0.54,-6.00,-2.00,-2.55
-0.06,0.59,-6.00,-2.50,-2.54
-0.07,0.61,-6.00,-1.50,-2.53
-0.07,0.63,-6.00,-1.50,-2.50
-0.08,0.53,-6.00,-1.50,-2.48
-0.09,0.39,-6.00,-1.00,-2.44
-0.11,0.39,-6.00,-0.50,-2.40
-0.12,0.33,-6.00,-2.50,-2.35
-0.13,0.33,-6.00,-1.50,-2.30
-0.14,0.25,-6.00,-3.00,-2.26
-0.16,0.20,-6.00,-3.00,-2.22
-0.16,0.13,-6.00,-2.00,-2.20
-0.17,0.08,-6.00,-3.00,-2.18
-0.18,0.04,-6.00,-2.50,-2.17
-0.18,0.13,-6.00,-2.50,-2.16
-0.19,0.18,-6.00,-2.00,-2.16
-0.19,0.22,-6.00,-2.00,-2.16
-0.20,0.22,-6.00,-1.00,-2.15
-0.20,0.22,-6.00,-1.00,-2.13
-0.21,0.22,-6.00,-0.50,-2.11
-0.22,0.01,-6.00,-2.00,-2.08
-0.23,-0.09,-6.00,-1.50,-2.05
-0.24,-0.10,-6.00,-1.50,-2.01
-0.25,-0.12,-6.00,-3.00,-1.98
-0.26,-0.19,-6.00,-2.50,-1.96
-0.27,-0.28,-6.00,-3.00,-1.95
-0.27,-0.32,-6.00,-2.50,-1.95
-0.28,-0.19,-6.00,-3.00,-1.96
-0.28,-0.19,-6.00,-1.50,-1.97
-0.28,-0.17,-6.00,-3.00,-1.98
-0.28,-0.17,-6.00,-1.00,-1.99
-0.28,-0.21,-6.00,-2.50,-2.00
-0.29,-0.28,-6.00,-1.50,-2.01
-0.29,-0.35,-6.00,-2.00,-2.01
-0.29,-0.42,-6.00,-2.00,-2.01
-0.30,-0.43,-6.00,-3.00,-2.02
-0.30,-0.48,-6.00,-3.00,-2.03
-0.30,-0.48,-6.00,-3.00,-2.05
-0.30,-0.43,-6.00,-2.50,-2.07
-0.30,-0.34,-6.00,-3.00,-2.10
-0.29,-0.30,-6.00,-2.00,-2.13
-0.29,-0.30,-6.00,-2.00,-2.15
-0.29,-0.28,-6.00,-2.00,-2.17
-0.29,-0.28,-6.00,-2.00,-2.19
-0.29,-0.42,-6.00,-3.00,-2.21
-0.29,-0.48,-6.00,-2.50,-2.22
-0.29,-0.47,-6.00,-2.50,-2.24
-0.29,-0.50,-6.00,-3.00,-2.26
-0.29,-0.54,-6.00,-3.00,-2.28
-0.29,-0.50,-6.00,-3.00,-2.31
-0.29,-0.52,-6.00,-3.00,-2.34
-0.29,-0.48,-6.00,-3.00,-2.37
-0.28,-0.46,-6.00,-2.50,-2.40
-0.28,-0.44,-6.00,-3.00,-2.43
-0.28,-0.44,-6.00,-2.00,-2.46
-0.28,-0.45,-6.00,-2.50,-2.49
-0.28,-0.45,-6.00,-2.50,-2.51
-0.28,-0.49,-6.00,-3.00,-2.53
-0.28,-0.52,-6.00,-2.50,-2.54
-0.28,-0.56,-6.00,-2.50,-2.56
-0.28,-0.58,-6.00,-3.00,-2.58
-0.28,-0.58,-6.00,-3.00,-2.59
-0.28,-0.56,-6.00,-2.50,-2.61
-0.28,-0.53,-6.00,-3.00,-2.62
-0.28,-0.51,-6.00,-3.00,-2.64
-0.28,-0.51,-6.00,-2.50,-2.66
-0.28,-0.51,-6.00,-1.50,-2.67
-0.28,-0.54,-6.00,-4.00,-2.67
-0.28,-0.54,-6.00,-1.50,-2.68
-0.28,-0.57,-6.00,-4.00,-2.69
-0.29,-0.61,-6.00,-2.50,-2.70
-0.29,-0.60,-6.00,-3.00,-2.71
-0.29,-0.58,-6.00,-3.00,-2.72
-0.29,-0.58,-6.00,-2.50,-2.73
-0.29,-0.55,-6.00,-3.00,-2.74
-0.29,-0.53,-6.00,-2.50,-2.74
-0.29,-0.51,-6.00,-3.00,-2.75
-0.30,-0.53,-6.00,-2.50,-2.76
-0.30,-0.56,-6.00,-3.00,-2.76
-0.30,-0.56,-6.00,-2.50,-2.77
-0.30,-0.59,-6.00,-3.00,-2.77
-0.31,-0.59,-6.00,-2.50,-2.78
-0.31,-0.61,-6.00,-4.00,-2.78
-0.31,-0.61,-6.00,-3.00,-2.79
-0.31,-0.58,-6.00,-2.50,-2.80
-0.31,-0.58,-6.00,-3.50,-2.81
-0.31,-0.55,-6.00,-2.50,-2.82
-0.31,-0.56,-6.00,-2.50,-2.83
-0.32,-0.55,-6.00,-3.00,-2.84
-0.32,-0.55,-6.00,-3.00,-2.84
-0.32,-0.56,-6.00,-3.00,-2.85
-0.32,-0.57,-6.00,-2.50,-2.86
-0.32,-0.57,-6.00,-2.50,-2.86
-0.33,-0.57,-6.00,-3.50,-2.86
-0.33,-0.57,-6.00,-3.00,-2.86
-0.33,-0.55,-6.00,-3.50,-2.87
-0.33,-0.56,-6.00,-2.50,-2.88
-0.33,-0.54,-6.00,-3.00,-2.88
-0.34,-0.55,-6.00,-3.00,-2.89
-0.34,-0.55,-6.00,-2.50,-2.90
-0.34,-0.57,-6.00,-3.50,-2.90
-0.34,-0.58,-6.00,-3.00,-2.91
-0.34,-0.60,-6.00,-2.50,-2.91
-0.35,-0.59,-6.00,-3.00,-2.92
-0.35,-0.59,-6.00,-2.00,-2.92
-0.35,-0.60,-6.00,-3.50,-2.91
-0.36,-0.60,-6.00,-2.50,-2.91
-0.36,-0.62,-6.00,-3.00,-2.91
-0.36,-0.64,-6.00,-3.00,-2.91
-0.37,-0.63,-6.00,-3.00,-2.91
-0.37,-0.66,-6.00,-3.00,-2.91
-0.37,-0.64,-6.00,-2.00,-2.90
-0.38,-0.63,-6.00,-3.00,-2.90
-0.38,-0.64,-6.00,-2.50,-2.89
-0.39,-0.65,-6.00,-3.00,-2.88
-0.39,-0.69,-6.00,-2.50,-2.88
-0.40,-0.71,-6.00,-3.00,-2.87
-0.40,-0.71,-6.00,-2.00,-2.86
-0.41,-0.74,-6.00,-4.00,-2.85
-0.41,-0.74,-6.00,-2.00,-2.84
-0.41,-0.75,-6.00,-4.00,-2.84
-0.42,-0.72,-6.00,-2.00,-2.84
-0.42,-0.70,-6.00,-3.00,-2.83
-0.43,-0.69,-6.00,-3.00,-2.83
-0.43,-0.70,-6.00,-2.50,-2.83
-0.43,-0.71,-6.00,-3.00,-2.83
-0.44,-0.74,-6.00,-3.00,-2.83
-0.44,-0.75,-6.00,-2.50,-2.82
-0.44,-0.76,-6.00,-3.00,-2.82
-0.45,-0.75,-6.00,-3.00,-2.82
-0.45,-0.75,-6.00,-2.00,-2.82
-0.45,-0.73,-6.00,-4.00,-2.82
-0.46,-0.73,-6.00,-2.50,-2.82
-0.46,-0.75,-6.00,-4.00,-2.82
-0.46,-0.73,-6.00,-2.50,-2.83
-0.46,-0.74,-6.00,-3.00,-2.84
-0.46,-0.74,-6.00,-3.50,-2.85
-0.46,-0.75,-6.00,-2.50,-2.86
-0.47,-0.77,-6.00,-3.00,-2.87
-0.47,-0.78,-6.00,-3.00,-2.88
-0.47,-0.79,-6.00,-3.00,-2.89
-0.47,-0.78,-6.00,-3.50,-2.90
-0.47,-0.78,-6.00,-2.00,-2.91
-0.47,-0.78,-6.00,-4.00,-2.91
-0.47,-0.78,-6.00,-2.00,-2.92
-0.48,-0.77,-6.00,-4.00,-2.93
-0.48,-0.76,-6.00,-3.00,-2.94
-0.48,-0.77,-6.00,-3.00,-2.95
-0.48,-0.78,-6.00,-2.50,-2.96
-0.48,-0.80,-6.00,-3.00,-2.96
-0.48,-0.81,-6.00,-4.00,-2.97
-0.48,-0.85,-6.00,-3.00,-2.98
-0.48,-0.85,-6.00,-3.00,-2.99
-0.49,-0.84,-6.00,-3.50,-3.00
-0.49,-0.81,-6.00,-3.00,-3.02
-0.49,-0.81,-6.00,-2.50,-3.03
-0.49,-0.78,-6.00,-4.00,-3.03
-0.49,-0.78,-6.00,-2.00,-3.04
-0.49,-0.77,-6.00,-3.50,-3.05
-0.49,-0.76,-6.00,-3.00,-3.05
-0.49,-0.78,-6.00,-3.50,-3.06
-0.50,-0.79,-6.00,-3.00,-3.07
-0.50,-0.80,-6.00,-3.50,-3.07
-0.50,-0.80,-6.00,-4.00,-3.08
-0.50,-0.77,-6.00,-3.00,-3.10
-0.50,-0.75,-6.00,-3.50,-3.11
-0.50,-0.73,-6.00,-4.00,-3.13
-0.50,-0.71,-6.00,-3.00,-3.15
-0.50,-0.71,-6.00,-2.50,-3.17
-0.50,-0.70,-6.00,-5.00,-3.18
-0.50,-0.70,-6.00,-2.00,-3.20
-0.49,-0.71,-6.00,-4.50,-3.22
-0.49,-0.69,-6.00,-3.50,-3.23
-0.49,-0.69,-6.00,-3.50,-3.25
-0.49,-0.68,-6.00,-3.50,-3.27
-0.49,-0.66,-6.00,-3.50,-3.29
-0.49,-0.65,-6.00,-3.50,-3.31
-0.49,-0.63,-6.00,-3.50,-3.33
-0.49,-0.62,-6.00,-3.00,-3.35
-0.49,-0.62,-6.00,-3.50,-3.36
-0.49,-0.65,-6.00,-3.50,-3.37
-0.49,-0.65,-6.00,-3.00,-3.38
-0.49,-0.66,-6.00,-4.00,-3.39
-0.49,-0.66,-6.00,-3.00,-3.40
-0.49,-0.64,-6.00,-4.00,-3.41
-0.49,-0.62,-6.00,-3.50,-3.42
-0.49,-0.61,-6.00,-4.00,-3.43
-0.49,-0.60,-6.00,-3.00,-3.44
-0.49,-0.60,-6.00,-3.50,-3.45
-0.49,-0.59,-6.00,-3.50,-3.46
-0.50,-0.59,-6.00,-3.00,-3.46
-0.50,-0.57,-6.00,-4.00,-3.47
-0.50,-0.56,-6.00,-3.00,-3.47
-0.50,-0.56,-6.00,-2.50,-3.47
-0.50,-0.55,-6.00,-4.50,-3.47
-0.51,-0.55,-6.00,-3.00,-3.47
-0.51,-0.53,-6.00,-4.00,-3.47
-0.51,-0.54,-6.00,-3.00,-3.47
-0.51,-0.55,-6.00,-4.00,-3.47
-0.52,-0.58,-6.00,-3.50,-3.47
-0.52,-0.57,-6.00,-3.50,-3.47
-0.52,-0.56,-6.00,-4.00,-3.48
-0.52,-0.55,-6.00,-3.00,-3.48
-0.52,-0.54,-6.00,-3.50,-3.49
-0.53,-0.53,-6.00,-3.50,-3.49
-0.53,-0.51,-6.00,-3.00,-3.49
-0.53,-0.51,-6.00,-2.50,-3.49
-0.54,-0.53,-6.00,-4.50,-3.48
-0.54,-0.53,-6.00,-2.50,-3.47
-0.54,-0.55,-6.00,-4.00,-3.47
-0.55,-0.55,-6.00,-3.50,-3.46
-0.55,-0.56,-6.00,-4.00,-3.46
-0.55,-0.56,-6.00,-3.50,-3.46
-0.55,-0.57,-6.00,-3.50,-3.46
-0.56,-0.57,-6.00,-3.00,-3.47
-0.56,-0.54,-6.00,-4.00,-3.47
-0.56,-0.55,-6.00,-3.50,-3.47
-0.56,-0.55,-6.00,-3.50,-3.47
-0.56,-0.55,-6.00,-3.50,-3.47
-0.57,-0.55,-6.00,-2.50,-3.48
-0.57,-0.55,-6.00,-4.50,-3.47
-0.57,-0.55,-6.00,-2.50,-3.47
-0.57,-0.54,-6.00,-4.00,-3.47
-0.58,-0.53,-6.00,-4.00,-3.47
-0.58,-0.52,-6.00,-3.00,-3.47
-0.58,-0.53,-6.00,-3.50,-3.47
-0.58,-0.53,-6.00,-3.50,-3.47
-0.59,-0.53,-6.00,-4.00,-3.48
-0.59,-0.53,-6.00,-3.00,-3.48
-0.59,-0.52,-6.00,-4.00,-3.48
-0.59,-0.50,-6.00,-3.50,-3.48
-0.59,-0.50,-6.00,-2.50,-3.49
-0.60,-0.50,-6.00,-4.50,-3.49
-0.60,-0.50,-6.00,-2.50,-3.49
-0.60,-0.53,-6.00,-4.50,-3.49
-0.60,-0.52,-6.00,-3.50,-3.49
-0.61,-0.52,-6.00,-3.50,-3.49
-0.61,-0.53,-6.00,-3.50,-3.50
-0.61,-0.53,-6.00,-3.50,-3.50
-0.61,-0.53,-6.00,-3.50,-3.50
-0.61,-0.52,-6.00,-3.50,-3.51
-0.61,-0.51,-6.00,-3.50,-3.51
-0.62,-0.53,-6.00,-3.50,-3.51
-0.62,-0.53,-6.00,-3.00,-3.51
-0.62,-0.53,-6.00,-2.50,-3.51
-0.63,-0.56,-6.00,-4.50,-3.50
-0.63,-0.56,-6.00,-2.50,-3.49
-0.63,-0.57,-6.00,-4.50,-3.49
-0.64,-0.58,-6.00,-3.50,-3.48
-0.64,-0.56,-6.00,-3.50,-3.48
-0.64,-0.55,-6.00,-3.50,-3.48
-0.64,-0.55,-6.00,-3.00,-3.48
-0.65,-0.55,-6.00,-4.00,-3.48
-0.65,-0.56,-6.00,-3.00,-3.48
-0.65,-0.56,-6.00,-4.00,-3.48
