kps 0.25
kis 0.4

kpp 30
kip 120
kdp 0.5

pitch set point, pitch, speed set point, speed, filtered speed
1.03,2.46,-6.00,-2.50,-3.25
1.00,2.31,-6.00,-2.00,-3.11
0.97,2.25,-6.00,-3.00,-2.98
0.94,2.25,-6.00,-1.50,-2.87
0.91,2.05,-6.00,-3.00,-2.76
0.89,1.98,-6.00,-2.50,-2.67
0.87,1.91,-6.00,-3.00,-2.58
0.85,1.81,-6.00,-2.00,-2.51
0.83,1.75,-6.00,-2.50,-2.45
0.81,1.66,-6.00,-3.50,-2.40
0.80,1.56,-6.00,-3.00,-2.36
0.79,1.56,-6.00,-2.00,-2.33
0.78,1.43,-6.00,-3.50,-2.31
0.77,1.43,-6.00,-2.00,-2.29
0.76,1.28,-6.00,-4.00,-2.29
0.75,1.18,-6.00,-3.00,-2.29
0.75,1.12,-6.00,-3.00,-2.30
0.75,1.03,-6.00,-3.00,-2.32
0.75,0.99,-6.00,-3.00,-2.34
0.74,0.93,-6.00,-3.00,-2.36
0.74,0.93,-6.00,-2.50,-2.39
0.74,0.83,-6.00,-4.00,-2.41
0.74,0.83,-6.00,-2.00,-2.45
0.75,0.71,-6.00,-4.00,-2.48
0.75,0.62,-6.00,-3.00,-2.51
0.75,0.55,-6.00,-4.00,-2.55
0.75,0.48,-6.00,-3.00,-2.60
0.76,0.41,-6.00,-4.00,-2.64
0.76,0.38,-6.00,-3.50,-2.69
0.77,0.38,-6.00,-2.50,-2.74
0.77,0.34,-6.00,-4.50,-2.79
0.77,0.33,-6.00,-3.00,-2.84
0.78,0.29,-6.00,-4.00,-2.89
0.78,0.26,-6.00,-3.00,-2.94
0.79,0.23,-6.00,-4.00,-2.99
0.79,0.19,-6.00,-4.00,-3.03
0.80,0.15,-6.00,-4.00,-3.09
0.81,0.15,-6.00,-2.50,-3.14
0.81,0.09,-6.00,-5.50,-3.18
0.82,0.09,-6.00,-3.00,-3.23
0.82,0.09,-6.00,-5.50,-3.29
0.83,0.08,-6.00,-4.00,-3.34
0.84,0.10,-6.00,-4.00,-3.40
0.85,0.11,-6.00,-4.50,-3.46
0.85,0.08,-6.00,-4.00,-3.52
0.86,0.07,-6.00,-4.50,-3.58
0.87,0.07,-6.00,-3.00,-3.63
0.87,0.05,-6.00,-6.00,-3.68
0.88,0.05,-6.00,-3.00,-3.74
0.89,0.04,-6.00,-5.50,-3.79
0.89,0.05,-6.00,-5.00,-3.84
0.90,0.05,-6.00,-4.50,-3.90
0.91,0.05,-6.00,-5.00,-3.96
0.92,0.04,-6.00,-4.50,-4.01
0.93,0.06,-6.00,-5.50,-4.07
0.94,0.06,-6.00,-3.00,-4.13
0.94,0.14,-6.00,-6.00,-4.18
0.95,0.13,-6.00,-5.00,-4.23
0.96,0.14,-6.00,-5.00,-4.28
0.97,0.16,-6.00,-5.00,-4.34
0.98,0.16,-6.00,-5.50,-4.39
0.98,0.17,-6.00,-5.00,-4.45
0.99,0.20,-6.00,-4.50,-4.50
1.00,0.20,-6.00,-4.00,-4.55
1.01,0.25,-6.00,-6.50,-4.59
1.01,0.25,-6.00,-4.00,-4.63
1.02,0.34,-6.00,-7.00,-4.67
1.03,0.33,-6.00,-5.00,-4.72
1.03,0.35,-6.00,-5.50,-4.77
1.04,0.36,-6.00,-5.50,-4.82
1.05,0.36,-6.00,-5.50,-4.87
1.06,0.41,-6.00,-5.50,-4.92
1.07,0.41,-6.00,-3.50,-4.96
1.07,0.45,-6.00,-7.00,-5.00
1.08,0.45,-6.00,-4.00,-5.03
1.08,0.55,-6.00,-7.00,-5.07
1.09,0.53,-6.00,-5.50,-5.11
1.09,0.58,-6.00,-5.50,-5.15
1.10,0.61,-6.00,-5.50,-5.19
1.11,0.60,-6.00,-5.50,-5.22
1.11,0.66,-6.00,-5.50,-5.26
1.12,0.66,-6.00,-4.00,-5.28
1.12,0.71,-6.00,-7.00,-5.31
1.12,0.78,-6.00,-5.00,-5.33
1.13,0.80,-6.00,-5.50,-5.35
1.13,0.79,-6.00,-5.50,-5.37
1.13,0.84,-6.00,-5.50,-5.39
1.14,0.84,-6.00,-5.50,-5.41
1.14,0.87,-6.00,-5.00,-5.43
1.14,0.87,-6.00,-4.00,-5.43
1.14,0.95,-6.00,-7.00,-5.44
1.14,0.95,-6.00,-4.00,-5.44
1.14,1.03,-6.00,-6.50,-5.44
1.14,1.02,-6.00,-5.50,-5.44
1.14,1.01,-6.00,-5.00,-5.45
1.14,1.08,-6.00,-6.00,-5.45
1.14,1.10,-6.00,-5.00,-5.46
1.14,1.11,-6.00,-5.50,-5.46
1.14,1.11,-6.00,-4.00,-5.46
1.13,1.20,-6.00,-6.50,-5.45
1.13,1.20,-6.00,-4.00,-5.44
1.13,1.30,-6.00,-6.00,-5.43
1.13,1.31,-6.00,-6.00,-5.42
1.12,1.32,-6.00,-5.00,-5.42
1.12,1.37,-6.00,-5.50,-5.42
1.12,1.41,-6.00,-5.50,-5.41
1.12,1.44,-6.00,-5.50,-5.41
1.12,1.44,-6.00,-3.50,-5.41
1.11,1.52,-6.00,-7.00,-5.40
1.11,1.53,-6.00,-5.50,-5.39
1.11,1.59,-6.00,-5.50,-5.39
1.11,1.60,-6.00,-5.00,-5.39
1.11,1.61,-6.00,-5.00,-5.39
1.11,1.63,-6.00,-6.00,-5.38
1.11,1.64,-6.00,-5.00,-5.38
1.10,1.64,-6.00,-4.00,-5.38
1.10,1.70,-6.00,-7.00,-5.37
1.10,1.70,-6.00,-3.50,-5.36
1.10,1.75,-6.00,-6.50,-5.35
1.09,1.80,-6.00,-5.00,-5.35
1.09,1.84,-6.00,-5.00,-5.34
1.09,1.86,-6.00,-5.50,-5.33
1.09,1.85,-6.00,-4.50,-5.33
1.08,1.88,-6.00,-5.50,-5.31
1.08,1.88,-6.00,-3.50,-5.30
1.07,1.93,-6.00,-6.00,-5.28
1.07,1.93,-6.00,-4.50,-5.26
1.06,2.03,-6.00,-6.00,-5.25
1.06,2.05,-6.00,-4.50,-5.23
1.06,2.06,-6.00,-5.50,-5.22
1.05,2.09,-6.00,-4.50,-5.21
1.05,2.07,-6.00,-5.00,-5.19
1.04,2.08,-6.00,-5.00,-5.17
1.04,2.08,-6.00,-3.50,-5.16
1.03,2.14,-6.00,-6.50,-5.13
1.03,2.14,-6.00,-4.50,-5.12
1.02,2.17,-6.00,-5.00,-5.10
1.02,2.19,-6.00,-4.50,-5.09
1.01,2.15,-6.00,-4.50,-5.07
1.01,2.17,-6.00,-4.50,-5.04
1.00,2.20,-6.00,-4.50,-5.02
0.99,2.20,-6.00,-3.00,-4.99
0.99,2.22,-6.00,-6.00,-4.96
0.98,2.22,-6.00,-3.50,-4.93
0.97,2.26,-6.00,-5.00,-4.89
0.96,2.26,-6.00,-4.50,-4.86
0.95,2.29,-6.00,-4.50,-4.83
0.95,2.28,-6.00,-4.00,-4.80
0.94,2.29,-6.00,-4.50,-4.77
0.93,2.28,-6.00,-4.50,-4.74
0.92,2.28,-6.00,-3.00,-4.71
0.91,2.29,-6.00,-5.50,-4.67
0.90,2.29,-6.00,-3.00,-4.64
0.89,2.31,-6.00,-5.50,-4.61
0.89,2.31,-6.00,-4.00,-4.58
0.88,2.31,-6.00,-3.50,-4.55
0.87,2.30,-6.00,-4.00,-4.52
0.86,2.32,-6.00,-4.00,-4.48
0.85,2.30,-6.00,-4.00,-4.45
0.84,2.30,-6.00,-2.50,-4.41
0.83,2.32,-6.00,-5.00,-4.37
0.82,2.31,-6.00,-4.00,-4.33
0.81,2.27,-6.00,-3.00,-4.29
0.80,2.28,-6.00,-3.00,-4.25
0.79,2.24,-6.00,-3.50,-4.21
0.77,2.18,-6.00,-3.50,-4.16
0.76,2.15,-6.00,-2.50,-4.11
0.75,2.15,-6.00,-2.50,-4.05
0.73,2.08,-6.00,-4.00,-3.99
0.71,2.08,-6.00,-2.00,-3.93
0.70,2.01,-6.00,-4.00,-3.87
0.68,1.95,-6.00,-3.00,-3.81
0.67,1.96,-6.00,-2.00,-3.75
0.65,1.90,-6.00,-2.50,-3.69
0.63,1.84,-6.00,-2.00,-3.62
0.62,1.84,-6.00,-2.00,-3.55
0.60,1.84,-6.00,-1.50,-3.47
0.57,1.69,-6.00,-3.00,-3.38
0.55,1.69,-6.00,-1.50,-3.30
0.53,1.59,-6.00,-2.00,-3.22
0.51,1.48,-6.00,-1.50,-3.13
0.49,1.39,-6.00,-2.00,-3.04
0.47,1.27,-6.00,-1.50,-2.95
0.44,1.18,-6.00,-2.00,-2.86
0.42,1.09,-6.00,-2.00,-2.78
0.40,1.09,-6.00,-1.50,-2.70
0.38,0.89,-6.00,-2.50,-2.62
0.36,0.79,-6.00,-2.50,-2.54
0.34,0.69,-6.00,-2.00,-2.48
0.32,0.51,-6.00,-2.00,-2.42
0.30,0.50,-6.00,-1.50,-2.36
0.29,0.49,-6.00,-2.00,-2.31
0.27,0.42,-6.00,-1.50,-2.25
0.25,0.42,-6.00,-1.00,-2.20
0.24,0.29,-6.00,-2.00,-2.15
0.22,0.29,-6.00,-1.00,-2.09
0.20,0.14,-6.00,-2.00,-2.04
0.19,0.02,-6.00,-1.50,-1.99
0.17,-0.09,-6.00,-2.00,-1.95
0.16,-0.15,-6.00,-2.00,-1.91
0.14,-0.22,-6.00,-2.00,-1.88
0.13,-0.28,-6.00,-2.00,-1.85
0.12,-0.35,-6.00,-2.00,-1.83
0.11,-0.35,-6.00,-1.50,-1.81
0.10,-0.47,-6.00,-2.50,-1.79
0.09,-0.47,-6.00,-1.00,-1.78
0.08,-0.57,-6.00,-3.00,-1.77
0.07,-0.64,-6.00,-2.00,-1.76
0.07,-0.71,-6.00,-2.00,-1.77
0.06,-0.77,-6.00,-2.50,-1.77
0.06,-0.84,-6.00,-2.00,-1.78
0.05,-0.90,-6.00,-2.50,-1.79
0.05,-0.93,-6.00,-2.00,-1.80
0.05,-0.93,-6.00,-2.50,-1.82
0.04,-1.02,-6.00,-3.00,-1.84
0.04,-1.02,-6.00,-2.00,-1.87
0.04,-1.10,-6.00,-3.50,-1.89
0.04,-1.13,-6.00,-2.50,-1.93
0.04,-1.18,-6.00,-3.00,-1.97
0.04,-1.23,-6.00,-2.00,-2.01
0.05,-1.28,-6.00,-3.50,-2.05
0.05,-1.28,-6.00,-3.00,-2.09
0.05,-1.32,-6.00,-3.00,-2.14
0.06,-1.32,-6.00,-2.50,-2.19
0.06,-1.34,-6.00,-4.00,-2.24
0.06,-1.34,-6.00,-2.50,-2.29
0.07,-1.38,-6.00,-4.50,-2.35
0.08,-1.41,-6.00,-3.00,-2.41
0.08,-1.41,-6.00,-4.00,-2.47
0.09,-1.45,-6.00,-3.00,-2.54
0.10,-1.48,-6.00,-4.00,-2.60
0.11,-1.47,-6.00,-3.50,-2.67
0.11,-1.48,-6.00,-4.00,-2.74
0.12,-1.49,-6.00,-3.00,-2.80
0.13,-1.49,-6.00,-3.00,-2.87
0.14,-1.54,-6.00,-5.00,-2.93
0.14,-1.54,-6.00,-3.00,-2.99
0.15,-1.54,-6.00,-4.50,-3.05
0.16,-1.54,-6.00,-4.50,-3.12
0.17,-1.55,-6.00,-4.00,-3.18
0.18,-1.55,-6.00,-4.00,-3.25
0.19,-1.52,-6.00,-4.50,-3.32
0.20,-1.52,-6.00,-4.00,-3.39
0.21,-1.50,-6.00,-4.50,-3.45
0.21,-1.50,-6.00,-3.00,-3.51
0.22,-1.46,-6.00,-5.50,-3.57
0.23,-1.46,-6.00,-4.00,-3.63
0.24,-1.47,-6.00,-5.00,-3.69
0.25,-1.44,-6.00,-5.00,-3.76
0.26,-1.43,-6.00,-5.00,-3.82
0.27,-1.41,-6.00,-5.50,-3.89
0.28,-1.37,-6.00,-4.50,-3.97
0.29,-1.32,-6.00,-5.00,-4.04
0.30,-1.30,-6.00,-5.50,-4.11
0.31,-1.30,-6.00,-4.00,-4.18
0.32,-1.23,-6.00,-6.50,-4.25
0.34,-1.23,-6.00,-4.00,-4.31
0.35,-1.19,-6.00,-6.00,-4.38
0.36,-1.14,-6.00,-5.50,-4.45
0.37,-1.15,-6.00,-5.00,-4.52
0.38,-1.12,-6.00,-5.50,-4.58
0.39,-1.11,-6.00,-6.00,-4.65
0.40,-1.04,-6.00,-5.00,-4.72
0.41,-1.01,-6.00,-5.50,-4.78
0.42,-0.96,-6.00,-6.00,-4.84
0.43,-0.96,-6.00,-4.00,-4.90
0.44,-0.87,-6.00,-7.00,-4.96
0.45,-0.87,-6.00,-4.00,-5.01
0.46,-0.80,-6.00,-7.00,-5.06
0.47,-0.80,-6.00,-6.00,-5.11
0.48,-0.80,-6.00,-5.50,-5.17
0.49,-0.70,-6.00,-6.00,-5.22
0.50,-0.64,-6.00,-6.00,-5.27
0.51,-0.59,-6.00,-6.00,-5.33
0.52,-0.52,-6.00,-6.00,-5.38
0.52,-0.52,-6.00,-4.00,-5.42
0.53,-0.45,-6.00,-8.00,-5.46
0.54,-0.45,-6.00,-4.00,-5.50
0.55,-0.44,-6.00,-8.00,-5.54
0.55,-0.41,-6.00,-6.00,-5.59
0.56,-0.37,-6.00,-6.00,-5.63
0.57,-0.37,-6.00,-6.00,-5.68
0.58,-0.27,-6.00,-6.00,-5.72
0.59,-0.21,-6.00,-6.00,-5.76
0.59,-0.14,-6.00,-6.00,-5.79
0.60,-0.14,-6.00,-5.00,-5.82
0.60,-0.05,-6.00,-7.50,-5.85
0.61,-0.05,-6.00,-4.50,-5.87
0.61,0.05,-6.00,-7.50,-5.90
0.62,0.07,-6.00,-7.00,-5.92
0.63,0.13,-6.00,-6.00,-5.96
0.63,0.18,-6.00,-6.00,-5.99
0.64,0.22,-6.00,-6.50,-6.02
0.64,0.25,-6.00,-6.00,-6.04
0.65,0.25,-6.00,-5.00,-6.07
0.65,0.38,-6.00,-7.50,-6.08
0.65,0.38,-6.00,-5.00,-6.10
0.66,0.44,-6.00,-7.50,-6.11
0.66,0.51,-6.00,-6.00,-6.13
0.66,0.52,-6.00,-6.00,-6.15
0.67,0.52,-6.00,-7.00,-6.16
0.67,0.58,-6.00,-6.00,-6.18
0.67,0.64,-6.00,-6.00,-6.20
0.68,0.64,-6.00,-5.00,-6.21
0.68,0.76,-6.00,-7.50,-6.21
0.68,0.76,-6.00,-5.00,-6.21
0.68,0.88,-6.00,-8.00,-6.22
0.68,0.93,-6.00,-6.00,-6.23
0.69,0.96,-6.00,-6.00,-6.24
0.69,1.01,-6.00,-6.00,-6.25
0.69,1.04,-6.00,-6.50,-6.25
0.69,1.10,-6.00,-6.00,-6.26
0.69,1.10,-6.00,-4.50,-6.26
0.69,1.17,-6.00,-7.50,-6.25
0.69,1.17,-6.00,-4.00,-6.24
0.69,1.29,-6.00,-7.00,-6.23
0.68,1.28,-6.00,-6.00,-6.21
0.68,1.34,-6.00,-6.00,-6.20
0.68,1.43,-6.00,-5.50,-6.19
0.68,1.44,-6.00,-5.50,-6.17
0.67,1.44,-6.00,-4.00,-6.15
0.67,1.51,-6.00,-7.50,-6.12
0.66,1.51,-6.00,-4.50,-6.09
0.65,1.56,-6.00,-7.50,-6.06
0.65,1.59,-6.00,-5.50,-6.04
0.65,1.63,-6.00,-6.00,-6.03
0.64,1.66,-6.00,-6.50,-6.01
0.64,1.68,-6.00,-6.00,-6.00
0.64,1.71,-6.00,-6.00,-5.99
0.64,1.71,-6.00,-5.00,-5.98
0.64,1.75,-6.00,-7.50,-5.97
0.64,1.75,-6.00,-4.50,-5.97
0.63,1.87,-6.00,-7.50,-5.96
0.63,1.89,-6.00,-5.50,-5.96
0.63,1.94,-6.00,-6.00,-5.96
0.63,1.96,-6.00,-6.00,-5.96
0.63,1.99,-6.00,-5.50,-5.96
0.63,2.04,-6.00,-5.50,-5.95
0.63,2.04,-6.00,-4.00,-5.94
0.63,2.03,-6.00,-7.50,-5.93
0.62,2.03,-6.00,-4.50,-5.91
0.62,2.10,-6.00,-6.50,-5.90
0.62,2.12,-6.00,-6.00,-5.88
0.62,2.15,-6.00,-5.00,-5.87
0.61,2.17,-6.00,-6.00,-5.86
0.61,2.18,-6.00,-6.00,-5.85
0.61,2.18,-6.00,-3.50,-5.83
0.60,2.24,-6.00,-7.50,-5.81
0.60,2.24,-6.00,-4.00,-5.79
0.59,2.29,-6.00,-6.50,-5.77
0.59,2.32,-6.00,-5.50,-5.76
0.59,2.29,-6.00,-5.50,-5.74
0.58,2.28,-6.00,-5.50,-5.72
0.58,2.31,-6.00,-5.00,-5.71
0.57,2.29,-6.00,-5.50,-5.69
0.57,2.29,-6.00,-4.00,-5.66
0.56,2.34,-6.00,-6.50,-5.64
0.56,2.34,-6.00,-3.50,-5.61
0.55,2.37,-6.00,-6.50,-5.58
0.54,2.36,-6.00,-4.00,-5.55
0.54,2.37,-6.00,-3.50,-5.51
0.53,2.38,-6.00,-4.00,-5.47
0.51,2.42,-6.00,-3.00,-5.41
0.50,2.25,-6.00,-3.50,-5.34
0.48,2.25,-6.00,-2.00,-5.25
0.46,2.17,-6.00,-4.00,-5.16
0.44,2.17,-6.00,-2.50,-5.06
0.42,1.93,-6.00,-4.00,-4.95
0.39,1.85,-6.00,-3.50,-4.85
0.37,1.84,-6.00,-3.00,-4.75
0.35,1.78,-6.00,-3.00,-4.64
0.32,1.72,-6.00,-3.50,-4.54
0.30,1.72,-6.00,-2.00,-4.43
0.28,1.57,-6.00,-4.00,-4.32
0.25,1.57,-6.00,-2.50,-4.22
0.23,1.39,-6.00,-3.50,-4.12
0.21,1.33,-6.00,-3.00,-4.02
0.18,1.32,-6.00,-2.50,-3.93
0.16,1.25,-6.00,-3.00,-3.84
0.14,1.15,-6.00,-3.00,-3.75
0.12,1.08,-6.00,-2.00,-3.66
0.10,1.08,-6.00,-2.00,-3.57
0.08,0.92,-6.00,-4.00,-3.49
0.06,0.92,-6.00,-2.00,-3.41
0.04,0.77,-6.00,-3.50,-3.33
0.02,0.69,-6.00,-2.50,-3.26
0.00,0.65,-6.00,-3.50,-3.20
-0.01,0.58,-6.00,-2.50,-3.15
-0.03,0.52,-6.00,-3.00,-3.10
-0.04,0.46,-6.00,-2.50,-3.05
-0.06,0.46,-6.00,-2.50,-3.00
-0.07,0.34,-6.00,-4.00,-2.96
-0.08,0.34,-6.00,-2.00,-2.93
-0.09,0.19,-6.00,-4.00,-2.90
-0.10,0.13,-6.00,-2.50,-2.88
-0.11,0.06,-6.00,-3.50,-2.86
-0.12,-0.01,-6.00,-3.00,-2.85
-0.12,-0.06,-6.00,-3.50,-2.84
-0.13,-0.11,-6.00,-3.50,-2.84
-0.13,-0.16,-6.00,-3.00,-2.84
-0.14,-0.21,-6.00,-3.50,-2.85
-0.14,-0.29,-6.00,-3.00,-2.86
-0.14,-0.29,-6.00,-3.00,-2.87
-0.14,-0.44,-6.00,-4.50,-2.89
-0.14,-0.44,-6.00,-3.00,-2.91
-0.14,-0.57,-6.00,-4.00,-2.93
-0.14,-0.61,-6.00,-3.50,-2.96
-0.14,-0.65,-6.00,-3.50,-2.99
-0.14,-0.69,-6.00,-3.00,-3.02
-0.14,-0.75,-6.00,-3.50,-3.05
-0.14,-0.83,-6.00,-3.50,-3.08
-0.14,-0.92,-6.00,-3.50,-3.11
-0.14,-0.99,-6.00,-3.50,-3.13
-0.14,-1.02,-6.00,-4.00,-3.16
-0.13,-1.02,-6.00,-2.50,-3.19
-0.13,-1.13,-6.00,-4.50,-3.22
-0.13,-1.13,-6.00,-3.50,-3.24
-0.13,-1.20,-6.00,-4.50,-3.28
-0.13,-1.25,-6.00,-3.50,-3.31
-0.13,-1.26,-6.00,-4.00,-3.34
-0.12,-1.31,-6.00,-4.00,-3.38
-0.12,-1.35,-6.00,-4.50,-3.42
-0.12,-1.38,-6.00,-4.50,-3.46
-0.11,-1.42,-6.00,-4.00,-3.50
-0.11,-1.47,-6.00,-4.50,-3.55
-0.10,-1.46,-6.00,-4.00,-3.60
-0.09,-1.47,-6.00,-5.00,-3.64
-0.09,-1.47,-6.00,-3.00,-3.69
-0.08,-1.52,-6.00,-6.00,-3.74
-0.08,-1.52,-6.00,-3.50,-3.78
-0.07,-1.58,-6.00,-6.00,-3.84
-0.06,-1.62,-6.00,-5.00,-3.89
-0.05,-1.61,-6.00,-5.00,-3.95
-0.04,-1.61,-6.00,-5.00,-4.02
-0.03,-1.66,-6.00,-4.50,-4.08
-0.02,-1.67,-6.00,-5.00,-4.14
-0.02,-1.70,-6.00,-5.00,-4.20
-0.01,-1.76,-6.00,-5.00,-4.26
0.00,-1.79,-6.00,-5.00,-4.32
0.01,-1.78,-6.00,-6.00,-4.38
0.02,-1.78,-6.00,-3.50,-4.44
0.03,-1.79,-6.00,-7.00,-4.49
0.04,-1.79,-6.00,-4.00,-4.55
0.05,-1.80,-6.00,-6.50,-4.61
0.06,-1.81,-6.00,-5.50,-4.67
0.07,-1.79,-6.00,-5.50,-4.73
0.08,-1.81,-6.00,-6.00,-4.79
0.09,-1.84,-6.00,-5.00,-4.85
0.10,-1.83,-6.00,-6.00,-4.91
0.11,-1.85,-6.00,-6.00,-4.97
0.12,-1.85,-6.00,-4.50,-5.03
0.13,-1.84,-6.00,-7.50,-5.09
0.14,-1.84,-6.00,-4.50,-5.14
0.15,-1.79,-6.00,-7.50,-5.20
0.16,-1.75,-6.00,-5.50,-5.26
0.17,-1.81,-6.00,-6.50,-5.32
0.18,-1.81,-6.00,-6.50,-5.38
0.19,-1.79,-6.00,-6.00,-5.45
0.21,-1.75,-6.00,-6.50,-5.51
0.22,-1.72,-6.00,-6.50,-5.57
0.23,-1.72,-6.00,-4.50,-5.63
0.24,-1.69,-6.00,-8.00,-5.68
0.25,-1.69,-6.00,-4.50,-5.73
0.26,-1.73,-6.00,-8.50,-5.78
0.27,-1.69,-6.00,-7.00,-5.84
0.28,-1.68,-6.00,-6.50,-5.90
0.29,-1.65,-6.00,-7.00,-5.96
0.31,-1.61,-6.00,-6.50,-6.02
0.32,-1.57,-6.00,-7.00,-6.08
0.33,-1.55,-6.00,-6.50,-6.14
0.34,-1.59,-6.00,-7.00,-6.20
0.35,-1.59,-6.00,-5.50,-6.25
0.36,-1.54,-6.00,-9.00,-6.30
0.37,-1.54,-6.00,-5.50,-6.35
0.39,-1.47,-6.00,-9.00,-6.40
0.40,-1.39,-6.00,-7.50,-6.46
0.41,-1.37,-6.00,-7.00,-6.53
0.42,-1.32,-6.00,-7.50,-6.59
0.44,-1.24,-6.00,-7.50,-6.65
0.45,-1.22,-6.00,-7.00,-6.71
0.46,-1.21,-6.00,-8.00,-6.77
0.48,-1.21,-6.00,-5.00,-6.82
0.49,-1.15,-6.00,-10.00,-6.87
0.50,-1.15,-6.00,-6.00,-6.92
0.51,-1.12,-6.00,-9.50,-6.97
0.52,-1.09,-6.00,-7.50,-7.03
0.54,-1.08,-6.00,-8.00,-7.08
0.55,-1.05,-6.00,-7.50,-7.14
0.56,-1.01,-6.00,-8.00,-7.20
0.58,-0.98,-6.00,-8.00,-7.25
0.59,-0.96,-6.00,-7.50,-7.30
0.60,-0.96,-6.00,-6.00,-7.35
0.61,-0.85,-6.00,-10.00,-7.39
0.62,-0.85,-6.00,-6.00,-7.43
0.63,-0.76,-6.00,-9.50,-7.47
0.64,-0.71,-6.00,-8.00,-7.51
0.65,-0.73,-6.00,-7.50,-7.55
0.66,-0.72,-6.00,-8.00,-7.59
0.67,-0.72,-6.00,-8.00,-7.63
0.68,-0.70,-6.00,-8.00,-7.66
0.69,-0.65,-6.00,-7.50,-7.70
0.70,-0.62,-6.00,-8.00,-7.73
0.71,-0.62,-6.00,-6.00,-7.75
0.71,-0.56,-6.00,-10.00,-7.76
0.72,-0.56,-6.00,-6.50,-7.78
0.73,-0.50,-6.00,-10.00,-7.80
0.73,-0.45,-6.00,-8.00,-7.83
0.74,-0.38,-6.00,-8.00,-7.85
0.75,-0.37,-6.00,-8.00,-7.88
0.76,-0.34,-6.00,-8.00,-7.90
0.77,-0.32,-6.00,-8.50,-7.92
0.77,-0.34,-6.00,-8.00,-7.95
0.78,-0.31,-6.00,-8.00,-7.97
0.79,-0.31,-6.00,-6.50,-7.98
0.79,-0.27,-6.00,-10.50,-8.00
0.80,-0.27,-6.00,-6.50,-8.01
0.81,-0.15,-6.00,-10.50,-8.03
0.81,-0.13,-6.00,-8.50,-8.05
0.82,-0.07,-6.00,-8.00,-8.08
0.83,-0.02,-6.00,-8.50,-8.11
0.84,0.00,-6.00,-8.00,-8.13
0.85,0.05,-6.00,-7.50,-8.15
0.85,0.05,-6.00,-8.00,-8.17
0.86,0.05,-6.00,-6.00,-8.17
0.86,0.09,-6.00,-10.50,-8.17
0.87,0.09,-6.00,-7.00,-8.17
0.87,0.09,-6.00,-10.00,-8.18
0.88,0.11,-6.00,-8.50,-8.19
0.88,0.14,-6.00,-8.00,-8.21
0.89,0.15,-6.00,-8.50,-8.22
0.89,0.22,-6.00,-8.00,-8.23
0.90,0.23,-6.00,-8.00,-8.24
0.90,0.23,-6.00,-6.00,-8.24
0.91,0.29,-6.00,-10.50,-8.24
0.91,0.29,-6.00,-6.00,-8.23
0.91,0.31,-6.00,-10.50,-8.23
0.92,0.36,-6.00,-8.00,-8.23
0.92,0.33,-6.00,-8.00,-8.24
0.93,0.32,-6.00,-8.50,-8.24
0.93,0.34,-6.00,-8.50,-8.25
0.93,0.32,-6.00,-8.00,-8.25
0.94,0.32,-6.00,-6.00,-8.25
0.94,0.37,-6.00,-11.00,-8.24
0.94,0.37,-6.00,-6.00,-8.24
0.95,0.44,-6.00,-10.50,-8.24
0.95,0.50,-6.00,-8.00,-8.24
0.96,0.50,-6.00,-8.00,-8.25
0.96,0.54,-6.00,-8.50,-8.26
0.97,0.54,-6.00,-8.00,-8.26
0.97,0.50,-6.00,-8.50,-8.26
0.97,0.50,-6.00,-6.00,-8.26
0.97,0.49,-6.00,-10.00,-8.25
0.98,0.49,-6.00,-6.50,-8.25
0.98,0.49,-6.00,-10.00,-8.24
0.98,0.51,-6.00,-8.00,-8.24
0.99,0.48,-6.00,-8.50,-8.24
0.99,0.54,-6.00,-8.50,-8.24
0.99,0.56,-6.00,-7.50,-8.24
1.00,0.54,-6.00,-7.50,-8.24
1.00,0.54,-6.00,-6.00,-8.23
1.00,0.58,-6.00,-10.00,-8.21
1.00,0.58,-6.00,-6.00,-8.19
1.00,0.60,-6.00,-10.00,-8.17
1.00,0.60,-6.00,-8.50,-8.16
1.00,0.55,-6.00,-7.50,-8.16
1.00,0.57,-6.00,-8.00,-8.15
1.00,0.51,-6.00,-8.00,-8.14
1.01,0.52,-6.00,-8.00,-8.13
1.01,0.52,-6.00,-6.00,-8.12
1.01,0.54,-6.00,-10.50,-8.10
1.01,0.54,-6.00,-6.00,-8.09
1.01,0.57,-6.00,-10.00,-8.08
1.01,0.57,-6.00,-8.00,-8.07
1.01,0.57,-6.00,-8.00,-8.07
1.02,0.58,-6.00,-8.00,-8.07
1.02,0.56,-6.00,-8.00,-8.07
1.02,0.54,-6.00,-8.50,-8.07
1.03,0.54,-6.00,-6.00,-8.06
1.03,0.55,-6.00,-10.00,-8.06
1.03,0.55,-6.00,-6.50,-8.05
1.03,0.56,-6.00,-10.00,-8.05
1.04,0.60,-6.00,-8.50,-8.05
1.04,0.58,-6.00,-8.00,-8.06
1.05,0.63,-6.00,-8.00,-8.07
1.05,0.58,-6.00,-8.00,-8.08
1.06,0.58,-6.00,-8.00,-8.08
1.06,0.58,-6.00,-6.50,-8.08
1.06,0.62,-6.00,-10.50,-8.08
1.07,0.62,-6.00,-6.50,-8.08
1.07,0.64,-6.00,-10.50,-8.09
1.08,0.61,-6.00,-8.00,-8.10
1.08,0.60,-6.00,-8.50,-8.12
1.09,0.58,-6.00,-8.50,-8.14
1.10,0.57,-6.00,-8.00,-8.16
